ID,Name,Date,Time,Lon,Lat,Altitude,North,Azimuth,Cam. Maker,Cam. Model,Title,Comment,Path,RelPath,Timestamp,Images,suiri-type
703ef153-de6b-4d48-aced-125e518b5c3e,ichishiba-2.jpeg,2022/11/13,10:27:22,131.024872222222,31.5578388888889,106.66612244898,T,149.72027972028,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/ichishiba-2.jpeg,./suiri-pictures/ichishiba-2.jpeg,2022/11/13 10:27:22,"<img src = ""./suiri-pictures/ichishiba-2.jpeg"" width=""300"" height=""225""/>",suisou
97af7b0b-8778-416c-9758-df2786793fc3,fujigamine1.jpeg,2020/03/01,10:18:21,130.987594444444,31.5482694444444,183.249969471242,T,218.743743743744,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/fujigamine1.jpeg,./suiri-pictures/fujigamine1.jpeg,2020/03/01 10:18:21,"<img src = ""./suiri-pictures/fujigamine1.jpeg"" width=""300"" height=""225""/>",suisou
2fe39e30-a1b6-480e-8802-b1956b9de5fd,hachigoubaru-2.jpeg,2022/11/13,09:57:01,131.019225,31.5786833333333,172.725936811168,T,329.581146223889,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hachigoubaru-2.jpeg,./suiri-pictures/hachigoubaru-2.jpeg,2022/11/13 09:57:01,"<img src = ""./suiri-pictures/hachigoubaru-2.jpeg"" width=""300"" height=""225""/>",suisou
867906b8-853c-47e2-b589-5b99036600f5,ookubo-1.jpeg,2022/11/13,10:11:31,131.019316666667,31.5706527777778,174.192133815552,T,247.975937066173,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/ookubo-1.jpeg,./suiri-pictures/ookubo-1.jpeg,2022/11/13 10:11:31,"<img src = ""./suiri-pictures/ookubo-1.jpeg"" width=""300"" height=""225""/>",suisou
7d270b7c-51bf-4e4a-9a90-e585c9ad9d4d,nishitakeyama-1.jpeg,2022/11/13,09:43:28,131.024522222222,31.5698833333333,169.553116147309,T,59.4120788824979,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/nishitakeyama-1.jpeg,./suiri-pictures/nishitakeyama-1.jpeg,2022/11/13 09:43:28,"<img src = ""./suiri-pictures/nishitakeyama-1.jpeg"" width=""300"" height=""225""/>",suisou
5e02c432-91d7-43e4-b5ef-b885659d84fc,shigara-1.jpeg,2022/11/13,07:44:00,131.011886111111,31.5834555555556,182.010206822455,T,336.571960297767,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/shigara-1.jpeg,./suiri-pictures/shigara-1.jpeg,2022/11/13 07:44:00,"<img src = ""./suiri-pictures/shigara-1.jpeg"" width=""300"" height=""225""/>",suisou
29bf8e5f-db93-4153-a241-132a1095f2b5,ichibu-stsumesyo.jpeg,2022/05/08,08:43:24,131.017044444444,31.5755111111111,176.355095277548,T,241.392654297615,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/ichibu-stsumesyo.jpeg,./suiri-pictures/ichibu-stsumesyo.jpeg,2022/05/08 08:43:24,"<img src = ""./suiri-pictures/ichibu-stsumesyo.jpeg"" width=""300"" height=""225""/>",suisou
0961c943-6ad6-42fe-8ec7-17bb937dc66b,hachigoubaru-3.jpeg,2022/11/13,10:04:50,131.013961111111,31.5794944444444,176.068557736899,T,113.395916052184,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hachigoubaru-3.jpeg,./suiri-pictures/hachigoubaru-3.jpeg,2022/11/13 10:04:50,"<img src = ""./suiri-pictures/hachigoubaru-3.jpeg"" width=""300"" height=""225""/>",suisou
96bc4070-bae0-479b-95f2-8682af4babaf,makibaru-1.jpeg,2020/11/15,13:42:40,130.989686111111,31.5714222222222,94.2933197694134,T,226.914016736402,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/makibaru-1.jpeg,./suiri-pictures/makibaru-1.jpeg,2020/11/15 13:42:40,"<img src = ""./suiri-pictures/makibaru-1.jpeg"" width=""300"" height=""225""/>",suisou
9a213831-95fc-42a9-a0bc-eafdc6111763,hachigobaru-4.jpeg,2022/11/13,09:32:44,131.016725,31.5763277777778,172.260726974583,T,320.777587681779,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hachigobaru-4.jpeg,./suiri-pictures/hachigobaru-4.jpeg,2022/11/13 09:32:44,"<img src = ""./suiri-pictures/hachigobaru-4.jpeg"" width=""300"" height=""225""/>",suisou
2adc8ebd-7e33-410a-a259-ff76f1906b3b,pipe-line2_kubosaki.jpeg,2020/03/01,10:49:12,131.004441666667,31.5334972222222,90.2412681354111,T,293.25439453125,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/pipe-line2_kubosaki.jpeg,./suiri-pictures/pipe-line2_kubosaki.jpeg,2020/03/01 10:49:12,"<img src = ""./suiri-pictures/pipe-line2_kubosaki.jpeg"" width=""300"" height=""225""/>",pipeline
